player_id,player_name,season,team,position,birth_date,birth_city,birth_country,birth_state_province
8471695,Tuukka Rask,20192020,BOS,G,1987-03-10,Savonlinna,FIN,NA
8480001,Urho Vaakanainen,20192020,BOS,D,1999-01-01,Joensuu,FIN,NA
8478485,Zach Senyshyn,20192020,BOS,R,1997-03-30,Ottawa,CAN,ON
8465009,Zdeno Chara,20192020,BOS,D,1977-03-18,Trencin,SVK,NA
8477986,Brandon Montour,20192020,BUF,D,1994-04-11,Brantford,CAN,ON
8475622,Carter Hutton,20192020,BUF,G,1985-12-19,Thunder Bay,CAN,ON
8479999,Casey Mittelstadt,20192020,BUF,C,1998-11-22,Eden Prairie,USA,MN
8476525,Colin Miller,20192020,BUF,D,1992-10-29,Sault Ste. Marie,CAN,ON
8477839,Conor Sheary,20192020,BUF,L,1992-06-08,Winchester,USA,MA
8477508,Curtis Lazar,20192020,BUF,C,1995-02-02,Salmon Arm,CAN,BC
8475748,Dalton Smith,20192020,BUF,L,1992-06-30,Markham,CAN,ON
8480946,Dominik Kahun,20192020,BUF,C,1995-07-02,Plana,CZE,NA
8478542,Evan Rodrigues,20192020,BUF,L,1993-07-28,Toronto,CAN,ON
8480035,Henri Jokiharju,20192020,BUF,D,1999-06-17,Oulu,FIN,NA
8478403,Jack Eichel,20192020,BUF,C,1996-10-28,North Chelmsford,USA,MA
8476931,Jake McCabe,20192020,BUF,D,1993-10-12,Eau Claire,USA,WI
8477520,Jean-Sebastien Dea,20192020,BUF,C,1994-02-08,Laval,CAN,QC
8475784,Jeff Skinner,20192020,BUF,L,1992-05-16,Toronto,CAN,ON
8476918,Jimmy Vesey,20192020,BUF,L,1993-05-26,Boston,USA,MA
8475728,Johan Larsson,20192020,BUF,C,1992-07-25,Lau,SWE,NA
8477337,John Gilmour,20192020,BUF,D,1993-05-17,Montréal,CAN,QC
8477992,Jonas Johansson,20192020,BUF,G,1995-09-19,Gavle,SWE,NA
8473449,Kyle Okposo,20192020,BUF,R,1988-04-16,St. Paul,USA,MN
8480935,Lawrence Pilut,20192020,BUF,D,1995-12-30,Tingsryd,SWE,NA
8476999,Linus Ullmark,20192020,BUF,G,1993-07-31,Lugnvik,SWE,NA
8474618,Marco Scandella,20192020,BUF,D,1990-02-23,Montréal,CAN,QC
8475149,Marcus Johansson,20192020,BUF,L,1990-10-06,Landskrona,SWE,NA
8473564,Michael Frolik,20192020,BUF,R,1988-02-17,Kladno,CZE,NA
8479335,Rasmus Asplund,20192020,BUF,C,1997-12-03,Filipstad,SWE,NA
8480839,Rasmus Dahlin,20192020,BUF,D,2000-04-13,Lidkoping,SWE,NA
8477499,Rasmus Ristolainen,20192020,BUF,D,1994-10-27,Turku,FIN,NA
8477933,Sam Reinhart,20192020,BUF,R,1995-11-06,West Vancouver,CAN,BC
8476293,Scott Wilson,20192020,BUF,L,1992-04-24,Oakville,CAN,ON
8479420,Tage Thompson,20192020,BUF,C,1997-10-30,Phoenix,USA,AZ
8478109,Victor Olofsson,20192020,BUF,L,1995-07-18,Ornskoldsvik,SWE,NA
8471743,Vladimir Sobotka,20192020,BUF,C,1987-07-02,Trebic,CZE,NA
8474190,Wayne Simmonds,20192020,BUF,R,1988-08-26,Scarborough,CAN,ON
8474567,Zach Bogosian,20192020,BUF,D,1990-07-15,Massena,USA,NY
8476878,Zemgus Girgensons,20192020,BUF,L,1994-01-05,Riga,LVA,NA
8477968,Alex Nedeljkovic,20192020,CAR,G,1996-01-07,Parma,USA,OH
8480830,Andrei Svechnikov,20192020,CAR,R,2000-03-26,Barnaul,RUS,NA
8476341,Anton Forsberg,20192020,CAR,G,1992-11-27,Härnösand,SWE,NA
8476869,Brady Skjei,20192020,CAR,D,1994-03-26,Lakeville,USA,MN
8477488,Brett Pesce,20192020,CAR,D,1994-11-15,Tarrytown,USA,NY
8476207,Brian Gibbons,20192020,CAR,C,1988-02-26,Braintree,USA,MA
8476934,Brock McGinn,20192020,CAR,L,1994-02-02,Fergus,CAN,ON
8478056,Clark Bishop,20192020,CAR,C,1996-03-29,St. John's,CAN,NL
8479188,David Ayres,20192020,CAR,G,1977-08-12,Whitby,CAN,ON
8476462,Dougie Hamilton,20192020,CAR,D,1993-06-17,Toronto,CAN,ON
8480185,Eetu Luostarinen,20192020,CAR,C,1998-09-02,Siilinjarvi,FIN,NA
8475287,Erik Haula,20192020,CAR,L,1991-03-23,Pori,FIN,NA
8477938,Haydn Fleury,20192020,CAR,D,1996-07-08,Carlyle,CAN,SK
8476958,Jaccob Slavin,20192020,CAR,D,1994-05-01,Denver,USA,CO
8474581,Jake Gardiner,20192020,CAR,D,1990-07-04,Minnetonka,USA,MN
8473503,James Reimer,20192020,CAR,G,1988-03-15,Morweena,CAN,MB
8476441,Joel Edmundson,20192020,CAR,D,1993-06-28,Brandon,CAN,MB
8476921,Jordan Martinook,20192020,CAR,L,1992-07-25,Brandon,CAN,MB
8473533,Jordan Staal,20192020,CAR,C,1988-09-10,Thunder Bay,CAN,ON
8479328,Julien Gauthier,20192020,CAR,R,1997-10-15,Pointe-aux-Trembles,CAN,QC
8468508,Justin Williams,20192020,CAR,R,1981-10-04,Cobourg,CAN,ON
8478027,Lucas Wallmark,20192020,CAR,C,1995-09-05,Umea,SWE,NA
8480039,Martin Necas,20192020,CAR,C,1999-01-15,Nove Mesto na Morave,CZE,NA
8479987,Morgan Geekie,20192020,CAR,C,1998-07-20,Strathclair,CAN,MB
8475799,Nino Niederreiter,20192020,CAR,R,1992-09-08,Chur,CHE,NA
8475852,Petr Mrazek,20192020,CAR,G,1992-02-14,Ostrava,CZE,NA
8476288,Ryan Dzingel,20192020,CAR,C,1992-03-09,Wheaton,USA,IL
8475222,Sami Vatanen,20192020,CAR,D,1991-06-03,Jyväskylä,FIN,NA
8478427,Sebastian Aho,20192020,CAR,C,1997-07-26,Rauma,FIN,NA
8476882,Teuvo Teravainen,20192020,CAR,L,1994-09-11,Helsinki,FIN,NA
8477845,Trevor van Riemsdyk,20192020,CAR,D,1991-07-24,Middletown,USA,NJ
8476389,Vincent Trocheck,20192020,CAR,C,1993-07-11,Pittsburgh,USA,PA
8477998,Warren Foegele,20192020,CAR,L,1996-04-01,Markham,CAN,ON
8477505,Alexander Wennberg,20192020,CBJ,C,1994-09-22,Stockholm,SWE,NA
8480074,Alexandre Texier,20192020,CBJ,C,1999-09-13,Saint-Martin-d'Hères,FRA,NA
8479369,Andrew Peeke,20192020,CBJ,D,1998-03-17,Parkland,USA,FL
8476432,Boone Jenner,20192020,CBJ,C,1993-06-15,Dorchester,CAN,ON
8479557,Calvin Thurkauf,20192020,CBJ,C,1997-06-27,Zug,CHE,NA
8474715,Cam Atkinson,20192020,CBJ,R,1989-06-05,Riverside,USA,CT
8475233,David Savard,20192020,CBJ,D,1990-10-22,St-Hyacinthe,CAN,QC
8478567,Dean Kukan,20192020,CBJ,D,1993-07-08,Volketswil,CHE,NA
8476913,Devin Shore,20192020,CBJ,C,1994-07-19,Ajax,CAN,ON
8478007,Elvis Merzlikins,20192020,CBJ,G,1994-04-13,Riga,LVA,NA
8480205,Emil Bemstrom,20192020,CBJ,R,1999-06-01,Nykoping,SWE,NA
8480762,Eric Robinson,20192020,CBJ,L,1995-06-14,Bellmawr,USA,NJ
8478506,Gabriel Carlsson,20192020,CBJ,D,1997-01-02,Orebro,SWE,NA
8474679,Gustav Nyquist,20192020,CBJ,L,1989-09-01,Halmstad,SWE,NA
8481650,Jakob Lilja,20192020,CBJ,L,1993-07-23,Malmo,SWE,NA
8476914,Joonas Korpisalo,20192020,CBJ,G,1994-04-28,Pori,FIN,NA
8476981,Josh Anderson,20192020,CBJ,R,1994-05-07,Burlington,CAN,ON
8478831,Kevin Stenlund,20192020,CBJ,C,1996-09-20,Stockholm,SWE,NA
8478949,Kole Sherwood,20192020,CBJ,R,1997-01-22,Columbus,USA,OH
8480853,Liam Foudy,20192020,CBJ,C,2000-02-04,Scarborough,CAN,ON
8477448,Marko Dano,20192020,CBJ,L,1994-11-30,Eisenstadt,AUT,NA
8478906,Markus Nutivaara,20192020,CBJ,D,1994-06-06,Oulu,FIN,NA
8480162,Matiss Kivlenieks,20192020,CBJ,G,1996-08-26,Riga,LVA,NA
8471804,Nathan Gerbe,20192020,CBJ,C,1987-07-24,Oxford,USA,MI
8473422,Nick Foligno,20192020,CBJ,L,1987-10-31,Buffalo,USA,NY
8477416,Oliver Bjorkstrand,20192020,CBJ,R,1995-04-10,Herning,DNK,NA
8479400,Pierre-Luc Dubois,20192020,CBJ,C,1998-06-24,Ste-Agathe-des-Monts,CAN,QC
8474062,Riley Nash,20192020,CBJ,C,1989-05-09,Consort,CAN,AB
8477974,Ryan MacInnis,20192020,CBJ,C,1996-02-14,St. Louis,USA,MO
8476850,Ryan Murray,20192020,CBJ,D,1993-09-27,Regina,CAN,SK
8476449,Scott Harrington,20192020,CBJ,D,1993-03-10,Kingston,CAN,ON
8477495,Seth Jones,20192020,CBJ,D,1994-10-03,Arlington,USA,TX
8477947,Sonny Milano,20192020,CBJ,L,1996-05-12,Massapequa,USA,NY
8476870,Stefan Matteau,20192020,CBJ,C,1994-02-23,Chicago,USA,IL
8478882,Vladislav Gavrikov,20192020,CBJ,D,1995-11-21,Yaroslavl,RUS,NA
8478460,Zach Werenski,20192020,CBJ,D,1997-07-19,Grosse Pointe,USA,MI
8476409,Alan Quine,20192020,CGY,C,1993-02-25,Belleville,CAN,ON
8481630,Alexander Yelesin,20192020,CGY,D,1996-02-07,Yaroslavl,RUS,NA
8478233,Andrew Mangiapane,20192020,CGY,L,1996-04-04,Toronto,CAN,ON
8478512,Austin Czarnik,20192020,CGY,C,1992-12-12,Detroit,USA,MI
8475869,Brandon Davidson,20192020,CGY,D,1991-08-21,Taber,CAN,AB
8477210,Buddy Robinson,20192020,CGY,R,1991-09-30,Bellmawr,USA,NJ
8475660,Cam Talbot,20192020,CGY,G,1987-07-05,Caledonia,CAN,ON
8479496,David Rittich,20192020,CGY,G,1992-08-19,Jihlava,CZE,NA
8475762,Derek Forbort,20192020,CGY,D,1992-03-04,Duluth,USA,MN
8478585,Derek Ryan,20192020,CGY,C,1986-12-29,Spokane,USA,WA
8479346,Dillon Dube,20192020,CGY,C,1998-07-20,Golden,CAN,BC
8477496,Elias Lindholm,20192020,CGY,C,1994-12-02,Boden,SWE,NA
8476979,Erik Gustafsson,20192020,CGY,D,1992-03-14,Nynashamn,SWE,NA
8476346,Johnny Gaudreau,20192020,CGY,L,1993-08-13,Salem,USA,NJ
8470966,Mark Giordano,20192020,CGY,D,1983-10-03,Toronto,CAN,ON
8476873,Mark Jankowski,20192020,CGY,C,1994-09-13,Hamilton,CAN,ON
8479314,Matthew Tkachuk,20192020,CGY,L,1997-12-11,Scottsdale,USA,AZ
8473564,Michael Frolik,20192020,CGY,R,1988-02-17,Kladno,CZE,NA
8474628,Michael Stone,20192020,CGY,D,1990-06-07,Winnipeg,CAN,MB
8474150,Mikael Backlund,20192020,CGY,C,1989-03-17,Vasteras,SWE,NA
8473473,Milan Lucic,20192020,CGY,L,1988-06-07,Vancouver,CAN,BC
8478396,Noah Hanifin,20192020,CGY,D,1997-01-25,Boston,USA,MA
8478430,Oliver Kylington,20192020,CGY,D,1997-05-19,Stockholm,SWE,NA
8478397,Rasmus Andersson,20192020,CGY,D,1996-10-27,Malmo,SWE,NA
8477935,Sam Bennett,20192020,CGY,C,1996-06-20,Holland Landing,CAN,ON
8477497,Sean Monahan,20192020,CGY,C,1994-10-12,Brampton,CAN,ON
8474673,TJ Brodie,20192020,CGY,D,1990-06-07,Chatham,CAN,ON
8476356,Tobias Rieder,20192020,CGY,C,1993-01-10,Landshut,DEU,NA
8474612,Travis Hamonic,20192020,CGY,D,1990-08-16,St. Malo,CAN,MB
8474736,Zac Rinaldo,20192020,CGY,C,1990-06-15,Mississauga,CAN,ON
8480871,Adam Boqvist,20192020,CHI,D,2000-08-15,Falun,SWE,NA
8479337,Alex DeBrincat,20192020,CHI,L,1997-12-18,Farmington Hills,USA,MI
8479423,Alex Nylander,20192020,CHI,L,1998-03-02,Calgary,CAN,AB
8476381,Andrew Shaw,20192020,CHI,R,1991-07-20,Belleville,CAN,ON
8481637,Anton Wedin,20192020,CHI,L,1993-03-01,Sundsvall,SWE,NA
8479542,Brandon Hagel,20192020,CHI,L,1998-08-27,Saskatoon,CAN,SK
8476438,Brandon Saad,20192020,CHI,L,1992-10-27,Pittsburgh,USA,PA
8477943,Brendan Perlini,20192020,CHI,L,1996-04-27,Guildford,GBR,NA
8470607,Brent Seabrook,20192020,CHI,D,1985-04-20,Richmond,CAN,BC
8475177,Calvin de Haan,20192020,CHI,D,1991-05-09,Carp,CAN,ON
8476473,Connor Murphy,20192020,CHI,D,1993-03-26,Dublin,USA,OH
8470645,Corey Crawford,20192020,CHI,G,1984-12-31,Montréal,CAN,QC
8480144,David Kampf,20192020,CHI,C,1995-01-12,Chomutov,CZE,NA
8478502,Dennis Gilbert,20192020,CHI,D,1996-10-30,Buffalo,USA,NY
8477330,Dominik Kubalik,20192020,CHI,L,1995-08-21,Plzen,CZE,NA
8479465,Drake Caggiula,20192020,CHI,C,1994-06-20,Pickering,CAN,ON
8470281,Duncan Keith,20192020,CHI,D,1983-07-16,Winnipeg,CAN,MB
8478106,Dylan Sikura,20192020,CHI,R,1995-06-01,Aurora,CAN,ON
8478440,Dylan Strome,20192020,CHI,C,1997-03-07,Mississauga,CAN,ON
8476979,Erik Gustafsson,20192020,CHI,D,1992-03-14,Nynashamn,SWE,NA
8477961,John Quenneville,20192020,CHI,C,1996-04-16,Edmonton,CAN,AB
8473604,Jonathan Toews,20192020,CHI,C,1988-04-29,Winnipeg,CAN,MB
8481523,Kirby Dach,20192020,CHI,C,2001-01-21,Fort Saskatchewan,CAN,AB
8479523,Lucas Carlsson,20192020,CHI,D,1997-07-05,Gavle,SWE,NA
8476876,Malcolm Subban,20192020,CHI,G,1993-12-21,Toronto,CAN,ON
8478146,Matthew Highmore,20192020,CHI,C,1996-02-27,Halifax,CAN,NS
8476372,Nick Seeler,20192020,CHI,D,1993-06-03,Eden Prairie,USA,MN
8480814,Nicolas Beaudin,20192020,CHI,D,1999-10-07,Chateauguay,CAN,QC
8476874,Olli Maatta,20192020,CHI,D,1994-08-22,Jyväskylä,FIN,NA
8474141,Patrick Kane,20192020,CHI,R,1988-11-19,Buffalo,USA,NY
8475215,Robin Lehner,20192020,CHI,G,1991-07-24,Gothenburg,SWE,NA
8477846,Ryan Carpenter,20192020,CHI,C,1991-01-18,Oviedo,USA,FL
8476886,Slater Koekkoek,20192020,CHI,D,1994-02-18,Winchester,CAN,ON
8474250,Zack Smith,20192020,CHI,C,1988-04-05,Maple Creek,CAN,SK
8479530,Adam Werner,20192020,COL,G,1997-05-02,Mariestad,SWE,NA
8477444,Andre Burakovsky,20192020,COL,L,1995-02-09,Klagenfurt,AUT,NA
8477312,Antoine Bibeau,20192020,COL,G,1994-05-01,Victoriaville,CAN,QC
8478073,Anton Lindholm,20192020,COL,D,1994-11-29,Skelleftea,SWE,NA
8480069,Cale Makar,20192020,COL,D,1998-10-30,Calgary,CAN,AB
8480157,Calle Rosen,20192020,COL,D,1994-02-02,Vaxjo,SWE,NA
8474569,Colin Wilson,20192020,COL,C,1989-10-20,Greenwich,USA,CT
8479982,Conor Timmins,20192020,COL,D,1998-09-18,St. Catharines,CAN,ON
8473446,Erik Johnson,20192020,COL,D,1988-03-21,Bloomington,USA,MN
8476455,Gabriel Landeskog,20192020,COL,L,1992-11-23,Stockholm,SWE,NA
8474013,Ian Cole,20192020,COL,D,1989-02-21,Ann Arbor,USA,MI
8477456,J.T. Compher,20192020,COL,C,1995-04-08,Northbrook,USA,IL
8477126,Jayson Megna,20192020,COL,C,1990-02-01,Fort Lauderdale,USA,FL
8475820,Joonas Donskoi,20192020,COL,R,1992-04-13,Raahe,FIN,NA
8475246,Kevin Connauton,20192020,COL,D,1990-02-23,Edmonton,CAN,AB
8481186,Logan O'Connor,20192020,COL,R,1996-08-14,Missouri City,USA,TX
8474717,Mark Barberio,20192020,COL,D,1990-03-23,Montréal,CAN,QC
8480822,Martin Kaut,20192020,COL,R,1999-10-02,Brno,CZE,NA
8474685,Matt Calvert,20192020,COL,L,1989-12-24,Brandon,CAN,MB
8476442,Matt Nieto,20192020,COL,L,1992-11-05,Long Beach,USA,CA
8474636,Michael Hutchinson,20192020,COL,G,1990-03-02,Barrie,CAN,ON
8478420,Mikko Rantanen,20192020,COL,R,1996-10-29,Nousiainen,FIN,NA
8477492,Nathan MacKinnon,20192020,COL,C,1995-09-01,Halifax,CAN,NS
8475172,Nazem Kadri,20192020,COL,C,1990-10-06,London,CAN,ON
8477507,Nikita Zadorov,20192020,COL,D,1995-04-16,Moscow,RUS,NA
8480925,Pavel Francouz,20192020,COL,G,1990-06-03,Plzen,CZE,NA
8475831,Philipp Grubauer,20192020,COL,G,1991-11-25,Rosenheim,DEU,NA
8477930,Pierre-Edouard Bellemare,20192020,COL,C,1985-03-06,Le Blanc-Mesnil,FRA,NA
8477435,Ryan Graves,20192020,COL,D,1995-05-21,Yarmouth,CAN,NS
8479398,Samuel Girard,20192020,COL,D,1998-05-12,Roberval,CAN,QC
8480326,Sheldon Dries,20192020,COL,C,1994-04-23,Macomb,USA,MI
8476391,T.J. Tynan,20192020,COL,C,1992-02-25,Orland Park,USA,IL
8479370,Tyson Jost,20192020,COL,C,1998-03-14,St. Albert,CAN,AB
8477501,Valeri Nichushkin,20192020,COL,R,1995-03-04,Chelyabinsk,RUS,NA
8477973,Vladislav Kamenev,20192020,COL,C,1996-08-12,Orsk,RUS,NA
8476480,Vladislav Namestnikov,20192020,COL,C,1992-11-22,Zhukovskiy,RUS,NA
8471228,Alexander Radulov,20192020,DAL,R,1986-07-05,Nizhny Tagil,RUS,NA
8471284,Andrej Sekera,20192020,DAL,D,1986-06-08,Bojnice,SVK,NA
8471699,Andrew Cogliano,20192020,DAL,C,1987-06-14,Toronto,CAN,ON
8471418,Anton Khudobin,20192020,DAL,G,1986-05-07,Ust-Kamenogorsk,KAZ,NA
8471750,Ben Bishop,20192020,DAL,G,1986-11-21,Denver,USA,CO
8471260,Blake Comeau,20192020,DAL,L,1986-02-18,Meadow Lake,CAN,SK
8470621,Corey Perry,20192020,DAL,R,1985-05-16,Peterborough,CAN,ON
8478495,Denis Gurianov,20192020,DAL,R,1997-06-07,Togliatti,RUS,NA
8476902,Esa Lindell,20192020,DAL,D,1994-05-23,Vantaa,FIN,NA
8479979,Jake Oettinger,20192020,DAL,G,1998-12-18,Lakeville,USA,MN
8473994,Jamie Benn,20192020,DAL,L,1989-07-18,Victoria,CAN,BC
8476467,Jamie Oleksiak,20192020,DAL,D,1992-12-21,Toronto,CAN,ON
8477450,Jason Dickinson,20192020,DAL,C,1995-07-04,Georgetown,CAN,ON
8480027,Jason Robertson,20192020,DAL,L,1999-07-22,Arcadia,USA,CA
8470794,Joe Pavelski,20192020,DAL,C,1984-07-11,Plover,USA,WI
8477810,Joel Hanley,20192020,DAL,D,1991-06-08,Keswick,CAN,ON
8481641,Joel Kiviranta,20192020,DAL,L,1996-03-23,Vantaa,FIN,NA
8480769,Joel L'Esperance,20192020,DAL,R,1995-08-18,Brighton,USA,MI
8475906,John Klingberg,20192020,DAL,D,1992-08-14,Gothenburg,SWE,NA
8475413,Justin Dowling,20192020,DAL,C,1990-10-01,Calgary,CAN,AB
8477406,Mattias Janmark,20192020,DAL,C,1992-12-08,Danderyd,SWE,NA
8480036,Miro Heiskanen,20192020,DAL,D,1999-07-18,Espoo,FIN,NA
8479381,Nick Caamano,20192020,DAL,R,1998-09-07,Ancaster,CAN,ON
8476889,Radek Faksa,20192020,DAL,C,1994-01-09,Vitkov,CZE,NA
8479587,Rhett Gardner,20192020,DAL,C,1996-02-28,Moose Jaw,CAN,SK
8471392,Roman Polak,20192020,DAL,D,1986-04-28,Ostrava,CZE,NA
8478449,Roope Hintz,20192020,DAL,C,1996-11-17,Tampere,FIN,NA
8475730,Stephen Johns,20192020,DAL,D,1992-04-18,Ellwood City,USA,PA
8476166,Taylor Fedun,20192020,DAL,D,1988-06-04,Edmonton,CAN,AB
8481581,Thomas Harley,20192020,DAL,D,2001-08-19,Syracuse,USA,NY
8475794,Tyler Seguin,20192020,DAL,C,1992-01-31,Brampton,CAN,ON
8477454,Adam Erne,20192020,DET,L,1995-04-20,New Haven,USA,CT
8473415,Alex Biega,20192020,DET,D,1988-04-04,Montréal,CAN,QC
8476960,Andreas Athanasiou,20192020,DET,L,1994-08-06,Woodbridge,CAN,ON
8477511,Anthony Mantha,20192020,DET,R,1994-09-16,Longueuil,CAN,QC
8477943,Brendan Perlini,20192020,DET,L,1996-04-27,Guildford,GBR,NA
8474873,Brian Lashoff,20192020,DET,D,1990-07-16,Albany,USA,NY
8475717,Calvin Pickard,20192020,DET,G,1992-04-15,Moncton,CAN,NB
8478036,Christoffer Ehn,20192020,DET,C,1996-04-05,Skara,SWE,NA
8474597,Cody Goloubef,20192020,DET,D,1989-11-30,Mississauga,CAN,ON
8477215,Danny DeKeyser,20192020,DET,D,1990-03-07,Detroit,USA,MI
8471794,Darren Helm,20192020,DET,L,1987-01-21,St. Andrews,CAN,MB
8479395,Dennis Cholowski,20192020,DET,D,1998-02-15,Langley,CAN,BC
8478857,Dmytro Timashov,20192020,DET,L,1996-10-01,Kirovograd,UKR,NA
8477946,Dylan Larkin,20192020,DET,C,1996-07-30,Waterford,USA,MI
8475795,Dylan McIlrath,20192020,DET,D,1992-04-20,Winnipeg,CAN,MB
8477480,Eric Comrie,20192020,DET,G,1995-07-06,Edmonton,CAN,AB
8478431,Evgeny Svechnikov,20192020,DET,R,1996-10-31,Yuzhno-Sakhalinsk,RUS,NA
8479425,Filip Hronek,20192020,DET,D,1997-11-02,Hradec Kralove,CZE,NA
8480821,Filip Zadina,20192020,DET,R,1999-11-27,Pardubice,CZE,NA
8470144,Frans Nielsen,20192020,DET,C,1984-04-24,Herning,DNK,NA
8479379,Givani Smith,20192020,DET,R,1998-02-27,Toronto,CAN,ON
8480184,Gustav Lindstrom,20192020,DET,D,1998-10-20,Ostervala,SWE,NA
8477455,Jacob de la Rose,20192020,DET,C,1995-05-20,Arvika,SWE,NA
8470657,Jimmy Howard,20192020,DET,G,1984-03-26,Syracuse,USA,NY
8478176,Joe Hicketts,20192020,DET,D,1996-05-04,Kamloops,CAN,BC
8473541,Jonathan Bernier,20192020,DET,G,1988-08-07,Laval,CAN,QC
8470318,Jonathan Ericsson,20192020,DET,D,1984-03-02,Karlskrona,SWE,NA
8471716,Justin Abdelkader,20192020,DET,L,1987-02-25,Muskegon,USA,MI
8476822,Luke Glendening,20192020,DET,C,1989-04-28,Grand Rapids,USA,MI
8477474,Madison Bowey,20192020,DET,D,1995-04-22,Winnipeg,CAN,MB
8471242,Mike Green,20192020,DET,D,1985-10-12,Calgary,CAN,AB
8475747,Patrik Nemeth,20192020,DET,D,1992-02-08,Stockholm,SWE,NA
8477952,Robby Fabbri,20192020,DET,C,1996-01-22,Mississauga,CAN,ON
8474040,Sam Gagner,20192020,DET,C,1989-08-10,London,CAN,ON
8481433,Taro Hirose,20192020,DET,L,1996-06-30,Calgary,CAN,AB
8470110,Trevor Daley,20192020,DET,D,1983-10-09,Toronto,CAN,ON
8477479,Tyler Bertuzzi,20192020,DET,L,1995-02-24,Sudbury,CAN,ON
8470047,Valtteri Filppula,20192020,DET,C,1984-03-20,Vantaa,FIN,NA
8476457,Adam Larsson,20192020,EDM,D,1992-11-12,Skelleftea,SWE,NA
8475163,Alex Chiasson,20192020,EDM,R,1990-10-01,Montréal,CAN,QC
8476960,Andreas Athanasiou,20192020,EDM,L,1994-08-06,Woodbridge,CAN,ON
8475430,Brandon Manning,20192020,EDM,D,1990-06-04,Prince George,CAN,BC
8478452,Caleb Jones,20192020,EDM,D,1997-06-06,Arlington,USA,TX
8477529,Colby Cave,20192020,EDM,C,1994-12-26,Battleford,CAN,SK
8478402,Connor McDavid,20192020,EDM,C,1997-01-13,Richmond Hill,CAN,ON
8477498,Darnell Nurse,20192020,EDM,D,1995-02-04,Hamilton,CAN,ON
8478451,Ethan Bear,20192020,EDM,D,1997-06-26,Regina,CAN,SK
8481813,Gaetan Haas,20192020,EDM,C,1992-01-31,Biel-Bienne,CHE,NA
8471707,James Neal,20192020,EDM,L,1987-09-03,Whitby,CAN,ON
8481638,Joakim Nygard,20192020,EDM,L,1993-01-08,Stockholm,SWE,NA
8480940,Joel Persson,20192020,EDM,D,1994-03-04,Osby,SWE,NA
8476326,Josh Archibald,20192020,EDM,R,1992-10-06,Regina,CAN,SK
8476915,Jujhar Khaira,20192020,EDM,L,1994-08-13,Surrey,CAN,BC
8479977,Kailer Yamamoto,20192020,EDM,R,1998-09-29,Spokane,USA,WA
8471729,Kris Russell,20192020,EDM,D,1987-05-02,Caroline,CAN,AB
8477934,Leon Draisaitl,20192020,EDM,C,1995-10-27,Cologne,DEU,NA
8476440,Markus Granlund,20192020,EDM,C,1993-04-16,Oulu,FIN,NA
8476988,Matt Benning,20192020,EDM,D,1994-05-25,Edmonton,CAN,AB
8471242,Mike Green,20192020,EDM,D,1985-10-12,Calgary,CAN,AB
8469608,Mike Smith,20192020,EDM,G,1982-03-22,Kingston,CAN,ON
8475156,Mikko Koskinen,20192020,EDM,G,1988-07-18,Vantaa,FIN,NA
8476472,Oscar Klefbom,20192020,EDM,D,1993-07-20,Karlstad,SWE,NA
8479466,Patrick Russell,20192020,EDM,R,1993-01-04,Holte,DNK,NA
8475772,Riley Sheahan,20192020,EDM,C,1991-12-07,St. Catharines,CAN,ON
8476454,Ryan Nugent-Hopkins,20192020,EDM,C,1993-04-12,Burnaby,CAN,BC
8474040,Sam Gagner,20192020,EDM,C,1989-08-10,London,CAN,ON
8476430,Tomas Jurco,20192020,EDM,R,1992-12-28,Kosice,SVK,NA
8479347,Tyler Benson,20192020,EDM,L,1998-03-15,Edmonton,CAN,AB
8474589,Tyler Ennis,20192020,EDM,C,1989-10-06,Edmonton,CAN,AB
8478021,William Lagesson,20192020,EDM,D,1996-02-22,Gothenburg,SWE,NA
8475178,Zack Kassian,20192020,EDM,R,1991-01-24,Windsor,CAN,ON
8477932,Aaron Ekblad,20192020,FLA,D,1996-02-07,Windsor,CAN,ON
8477493,Aleksander Barkov,20192020,FLA,C,1995-09-02,Tampere,FIN,NA
8478839,Aleksi Saarela,20192020,FLA,C,1997-01-07,Helsinki,FIN,NA
8471873,Anton Stralman,20192020,FLA,D,1986-08-01,Tibro,SWE,NA
8481442,Brady Keeper,20192020,FLA,D,1996-06-05,Cross Lake,CAN,MB
8475792,Brett Connolly,20192020,FLA,R,1992-05-02,Campbell River,CAN,BC
8470619,Brian Boyle,20192020,FLA,C,1984-12-18,Hingham,USA,MA
8476904,Chris Driedger,20192020,FLA,G,1994-05-18,Winnipeg,CAN,MB
8474098,Colton Sceviour,20192020,FLA,C,1989-04-20,Red Deer,CAN,AB
8478843,Denis Malgin,20192020,FLA,C,1997-01-18,Olten,CHE,NA
8476952,Dominic Toninato,20192020,FLA,C,1994-03-09,Duluth,USA,MN
8478211,Dryden Hunt,20192020,FLA,L,1995-11-24,Cranbrook,CAN,BC
8475287,Erik Haula,20192020,FLA,L,1991-03-23,Pori,FIN,NA
8474149,Evgenii Dadonov,20192020,FLA,R,1989-03-12,Chelyabinsk,RUS,NA
8478366,Frank Vatrano,20192020,FLA,C,1994-03-14,East Longmeadow,USA,MA
8479404,Henrik Borgstrom,20192020,FLA,C,1997-08-06,Helsinki,FIN,NA
8477963,Jayce Hawryluk,20192020,FLA,C,1996-01-01,Yorkton,CAN,SK
