player_id,player_name,match_status,position,signing_team,signing_team_abbr,previous_team,previous_team_abbr,contract_value,aav,contract_years,signing_year,season_start,season,signing_date,contract_type
8476459,Mika Zibanejad,exact,C,New York Rangers,NYR,New York Rangers,NYR,68000000,8500000,8,2021,2021,20212022,2021-10-10,UFA
8475798,Mikael Granlund,exact,C,Nashville Predators,NSH,Nashville Predators,NSH,20000000,5000000,4,2021,2021,20212022,2021-07-28,UFA
8482635,Mike Hardman,exact,LW,Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,1850000,925000,2,2021,2021,20212022,2021-03-30,other
8482635,Mike Hardman,exact,LW,Chicago Blackhawks,CHI,Chicago Blackhawks,CHI,1600000,800000,2,2021,2021,20212022,2021-08-10,other
8476422,Mike Reilly,exact,"LD, RD",Boston Bruins,BOS,Ottawa Senators,OTT,9000000,3000000,3,2021,2021,20212022,2021-07-27,UFA
8480036,Miro Heiskanen,exact,"LD, RD",Dallas Stars,DAL,Dallas Stars,DAL,67600000,8450000,8,2021,2021,20212022,2021-07-17,UFA
8479987,Morgan Geekie,exact,"C, RW, LW",Carolina Hurricanes,CAR,Carolina Hurricanes,CAR,750000,750000,1,2021,2021,20212022,2021-07-16,other
8476853,Morgan Rielly,exact,LD,Toronto Maple Leafs,TOR,Toronto Maple Leafs,TOR,60000000,7500000,8,2021,2021,20212022,2021-10-29,UFA
NA,Nate Clurman,unmatched,RD,Colorado Avalanche,COL,NA,NA,1850000,925000,2,2021,2021,20212022,2021-04-05,other
8479414,Nathan Bastian,exact,"RW, LW",New Jersey Devils,NJD,New Jersey Devils,NJD,1650000,825000,2,2021,2021,20212022,2021-06-15,other
NA,Nathan Todd,unmatched,C,St. Louis Blues,STL,NA,NA,750000,750000,1,2021,2021,20212022,2021-07-29,other
8477573,Nathan Walker,exact,LW,St. Louis Blues,STL,St. Louis Blues,STL,1500000,750000,2,2021,2021,20212022,2021-07-24,UFA
8480145,Neal Pionk,exact,RD,Winnipeg Jets,WPG,Winnipeg Jets,WPG,23500000,5875000,4,2021,2021,20212022,2021-08-11,UFA
8475343,Nic Dowd,exact,C,Washington Capitals,WSH,Washington Capitals,WSH,3900000,1300000,3,2021,2021,20212022,2021-11-14,UFA
8475760,Nick Bjugstad,exact,C,Minnesota Wild,MIN,Minnesota Wild,MIN,900000,900000,1,2021,2021,20212022,2021-07-05,UFA
8480084,Nick DeSimone,exact,RD,Calgary Flames,CGY,NA,NA,750000,750000,1,2021,2021,20212022,2021-07-28,UFA
8473422,Nick Foligno,exact,"LW, C",Boston Bruins,BOS,Columbus Blue Jackets,CBJ,7600000,3800000,2,2021,2021,20212022,2021-07-28,UFA
8476372,Nick Seeler,exact,"LD, RD",Philadelphia Flyers,PHI,Minnesota Wild,MIN,750000,750000,1,2021,2021,20212022,2021-07-28,UFA
8480018,Nick Suzuki,exact,"C, RW",Montreal Canadiens,MTL,Montréal Canadiens,MTL,63000000,7875000,8,2021,2021,20212022,2021-10-12,UFA
8477507,Nikita Zadorov,exact,"LD, RD",Calgary Flames,CGY,Chicago Blackhawks,CHI,3750000,3750000,1,2021,2021,20212022,2021-08-20,UFA
8480878,Nils Lundkvist,exact,RD,New York Rangers,NYR,NA,NA,5325000,1775000,3,2021,2021,20212022,2021-06-03,other
8479393,Noah Gregor,exact,"RW, LW, C",San Jose Sharks,SJS,San Jose Sharks,SJS,750000,750000,1,2021,2021,20212022,2021-09-13,RFA
8478454,Noah Juulsen,exact,RD,Florida Panthers,FLA,Florida Panthers,FLA,750000,750000,1,2021,2021,20212022,2021-07-26,other
NA,Nolan Allan,unmatched,LD,Chicago Blackhawks,CHI,NA,NA,2825000,925000,3,2021,2021,20212022,2021-09-16,RFA
NA,Ole Julian Bjorgvik-Holm,unmatched,LD,Columbus Blue Jackets,CBJ,NA,NA,2777500,917500,3,2021,2021,20212022,2021-08-16,RFA
8482803,Olen Zellweger,exact,"RD, LD",Anaheim Ducks,ANA,NA,NA,2800000,925000,3,2021,2021,20212022,2021-08-13,RFA
8477416,Oliver Bjorkstrand,exact,RW,Columbus Blue Jackets,CBJ,Columbus Blue Jackets,CBJ,27000000,5400000,5,2021,2021,20212022,2021-01-06,UFA
8478430,Oliver Kylington,exact,LD,Calgary Flames,CGY,Calgary Flames,CGY,750000,750000,1,2021,2021,20212022,2021-08-09,other
8480245,Olle Lycksell,exact,RW,Philadelphia Flyers,PHI,NA,NA,1750000,875000,2,2021,2021,20212022,2021-05-04,other
8480840,Oskar Back,accent_fallback,C,Dallas Stars,DAL,NA,NA,2775000,925000,3,2021,2021,20212022,2021-04-21,other
8482712,Oskar Olausson,exact,RW,Colorado Avalanche,COL,NA,NA,2775000,925000,3,2021,2021,20212022,2021-08-06,RFA
8480448,Parker Kelly,exact,"LW, C, RW",Ottawa Senators,OTT,Ottawa Senators,OTT,1525000,762500,2,2021,2021,20212022,2021-10-12,other
8477887,Patrick Brown,exact,"RW, LW, C",Vegas Golden Knights,VGK,Vegas Golden Knights,VGK,1500000,750000,2,2021,2021,20212022,2021-07-28,UFA
8479339,Patrik Laine,exact,"LW, RW",Columbus Blue Jackets,CBJ,Winnipeg Jets,WPG,7500000,7500000,1,2021,2021,20212022,2021-07-28,other
8477402,Pavel Buchnevich,exact,"LW, C",St. Louis Blues,STL,New York Rangers,NYR,23200000,5800000,4,2021,2021,20212022,2021-07-27,UFA
8481604,Pavel Dorofeyev,exact,LW,Vegas Golden Knights,VGK,NA,NA,2775000,925000,3,2021,2021,20212022,2021-01-25,RFA
8476479,Phillip Danault,exact,C,Los Angeles Kings,LAK,Montréal Canadiens,MTL,33000000,5500000,6,2021,2021,20212022,2021-07-28,UFA
8476858,Phillip Di Giuseppe,exact,LW,Vancouver Canucks,VAN,New York Rangers,NYR,750000,750000,1,2021,2021,20212022,2021-07-28,UFA
8480459,Pius Suter,exact,"LW, C, RW",Detroit Red Wings,DET,Chicago Blackhawks,CHI,6500000,3250000,2,2021,2021,20212022,2021-07-28,UFA
8480995,Pontus Holmberg,exact,"C, RW",Toronto Maple Leafs,TOR,NA,NA,1655000,827500,2,2021,2021,20212022,2021-06-04,other
8480800,Quinn Hughes,exact,LD,Vancouver Canucks,VAN,Vancouver Canucks,VAN,47100000,7850000,6,2021,2021,20212022,2021-10-01,UFA
8481093,Rafael Harvey-Pinard,exact,"C, RW, LW",Montreal Canadiens,MTL,NA,NA,1650000,825000,2,2021,2021,20212022,2021-05-12,other
8479335,Rasmus Asplund,exact,C,Buffalo Sabres,BUF,Buffalo Sabres,BUF,1650000,825000,2,2021,2021,20212022,2021-07-30,other
8480839,Rasmus Dahlin,exact,"LD, RD",Buffalo Sabres,BUF,Buffalo Sabres,BUF,18000000,6000000,3,2021,2021,20212022,2021-09-22,other
8479587,Rhett Gardner,exact,C,Dallas Stars,DAL,Dallas Stars,DAL,1500000,750000,2,2021,2021,20212022,2021-06-24,UFA
8474062,Riley Nash,exact,C,Winnipeg Jets,WPG,Columbus Blue Jackets,CBJ,750000,750000,1,2021,2021,20212022,2021-07-31,UFA
8479388,Riley Stillman,exact,LD,Chicago Blackhawks,CHI,Florida Panthers,FLA,4050000,1350000,3,2021,2021,20212022,2021-04-25,other
8477952,Robby Fabbri,exact,"LW, RW, C",Detroit Red Wings,DET,Detroit Red Wings,DET,12000000,4000000,3,2021,2021,20212022,2021-12-14,UFA
8480023,Robert Thomas,exact,C,St. Louis Blues,STL,St. Louis Blues,STL,5600000,2800000,2,2021,2021,20212022,2021-09-21,other
NA,Roby Jarventie,unmatched,"C, LW",Ottawa Senators,OTT,NA,NA,2775000,925000,3,2021,2021,20212022,2021-04-27,RFA
NA,Roman Schmidt,unmatched,RD,Tampa Bay Lightning,TBL,NA,NA,2825000,925000,3,2021,2021,20212022,2021-12-10,RFA
NA,Ronan Seeley,unmatched,LD,Carolina Hurricanes,CAR,NA,NA,2577500,850833,3,2021,2021,20212022,2021-09-24,RFA
8479525,Ross Colton,exact,C,Tampa Bay Lightning,TBL,Tampa Bay Lightning,TBL,2250000,1125000,2,2021,2021,20212022,2021-08-09,other
8477527,Ross Johnston,exact,"LW, RW",New York Islanders,NYI,New York Islanders,NYI,4400000,1100000,4,2021,2021,20212022,2021-10-26,UFA
8477987,Ryan Donato,exact,"RW, LW, C",Seattle Kraken,SEA,San Jose Sharks,SJS,750000,750000,1,2021,2021,20212022,2021-09-12,other
8477451,Ryan Hartman,exact,"C, RW",Minnesota Wild,MIN,Minnesota Wild,MIN,5100000,1700000,3,2021,2021,20212022,2021-04-22,UFA
8479324,Ryan Lindgren,exact,"LD, RD",New York Rangers,NYR,New York Rangers,NYR,9000000,3000000,3,2021,2021,20212022,2021-05-10,other
8479066,Ryan Lomberg,exact,"LW, RW",Florida Panthers,FLA,Florida Panthers,FLA,1600000,800000,2,2021,2021,20212022,2021-11-25,UFA
8476454,Ryan Nugent-Hopkins,exact,"RW, C",Edmonton Oilers,EDM,Edmonton Oilers,EDM,41000000,5125000,8,2021,2021,20212022,2021-06-29,UFA
NA,Ryan O'Rourke,unmatched,LD,Minnesota Wild,MIN,NA,NA,2775000,925000,3,2021,2021,20212022,2021-05-06,RFA
8480068,Ryan Poehling,exact,C,Montreal Canadiens,MTL,Montréal Canadiens,MTL,1500000,750000,2,2021,2021,20212022,2021-08-27,other
8477506,Ryan Pulock,exact,RD,New York Islanders,NYI,New York Islanders,NYI,49200000,6150000,8,2021,2021,20212022,2021-10-14,UFA
8471817,Ryan Reaves,exact,"RW, LW",New York Rangers,NYR,Vegas Golden Knights,VGK,1750000,1750000,1,2021,2021,20212022,2021-07-31,UFA
8470600,Ryan Suter,exact,"RD, LD",Dallas Stars,DAL,Minnesota Wild,MIN,14600000,3650000,4,2021,2021,20212022,2021-07-28,UFA
8477935,Sam Bennett,exact,C,Florida Panthers,FLA,Calgary Flames,CGY,17700000,4425000,4,2021,2021,20212022,2021-07-26,UFA
8475842,Sam Carrick,exact,C,Anaheim Ducks,ANA,Anaheim Ducks,ANA,750000,750000,1,2021,2021,20212022,2021-07-13,UFA
8477933,Sam Reinhart,exact,"LW, RW, C",Florida Panthers,FLA,Buffalo Sabres,BUF,19500000,6500000,3,2021,2021,20212022,2021-08-11,UFA
8479351,Sam Steel,exact,"LW, RW, C",Anaheim Ducks,ANA,Anaheim Ducks,ANA,874125,874125,1,2021,2021,20212022,2021-08-06,other
NA,Samu Tuomaala,unmatched,RW,Philadelphia Flyers,PHI,NA,NA,2775000,925000,3,2021,2021,20212022,2021-08-14,RFA
8482726,Samuel Helenius,exact,C,Los Angeles Kings,LAK,NA,NA,2825000,925000,3,2021,2021,20212022,2021-08-12,RFA
8482448,Samuel Knazko,exact,LD,Columbus Blue Jackets,CBJ,NA,NA,2800000,925000,3,2021,2021,20212022,2021-06-09,RFA
8481701,Santeri Hatakka,exact,"LD, RD",San Jose Sharks,SJS,NA,NA,2775000,925000,3,2021,2021,20212022,2021-05-10,RFA
NA,Sasha Pastujov,unmatched,RW,Anaheim Ducks,ANA,NA,NA,2825000,925000,3,2021,2021,20212022,2021-08-13,RFA
8476872,Scott Laughton,exact,"C, LW",Philadelphia Flyers,PHI,Philadelphia Flyers,PHI,15000000,3000000,5,2021,2021,20212022,2021-04-12,UFA
8477149,Scott Sabourin,exact,RW,Toronto Maple Leafs,TOR,Toronto Maple Leafs,TOR,700000,700000,1,2021,2021,20212022,2021-02-07,UFA
8477149,Scott Sabourin,exact,RW,Ottawa Senators,OTT,Toronto Maple Leafs,TOR,750000,750000,1,2021,2021,20212022,2021-08-17,UFA
8476461,Sean Couturier,exact,C,Philadelphia Flyers,PHI,Philadelphia Flyers,PHI,62000000,7750000,8,2021,2021,20212022,2021-08-26,UFA
8476374,Sean Kuraly,exact,C,Columbus Blue Jackets,CBJ,Boston Bruins,BOS,10000000,2500000,4,2021,2021,20212022,2021-07-28,UFA
8477495,Seth Jones,exact,RD,Chicago Blackhawks,CHI,Columbus Blue Jackets,CBJ,76000000,9500000,8,2021,2021,20212022,2021-07-23,UFA
8482166,Shakir Mukhamadullin,exact,LD,New Jersey Devils,NJD,NA,NA,3975000,1325000,3,2021,2021,20212022,2021-12-01,RFA
8481596,Shane Pinto,exact,C,Ottawa Senators,OTT,Ottawa Senators,OTT,3975000,1325000,3,2021,2021,20212022,2021-04-01,other
8480326,Sheldon Dries,exact,C,Vancouver Canucks,VAN,Colorado Avalanche,COL,750000,750000,1,2021,2021,20212022,2021-07-28,UFA
NA,Simon Lundmark,unmatched,RD,Winnipeg Jets,WPG,NA,NA,2775000,925000,3,2021,2021,20212022,2021-04-09,RFA
NA,Spencer Smallman,unmatched,RW,Carolina Hurricanes,CAR,NA,NA,750000,750000,1,2021,2021,20212022,2021-07-23,other
8482711,Stanislav Svozil,exact,LD,Columbus Blue Jackets,CBJ,NA,NA,2825000,925000,3,2021,2021,20212022,2021-08-13,RFA
8476474,Stefan Noesen,exact,RW,Carolina Hurricanes,CAR,San Jose Sharks,SJS,750000,750000,1,2021,2021,20212022,2021-08-01,UFA
8477463,Steven Santini,exact,RD,St. Louis Blues,STL,St. Louis Blues,STL,1500000,750000,2,2021,2021,20212022,2021-05-04,UFA
8476391,T.J. Tynan,exact,C,Los Angeles Kings,LAK,Colorado Avalanche,COL,750000,750000,1,2021,2021,20212022,2021-07-28,UFA
NA,Tanner Dickinson,unmatched,C,St. Louis Blues,STL,NA,NA,2725000,900000,3,2021,2021,20212022,2021-08-31,RFA
8479661,Tanner Jeannot,exact,"LW, C, RW",Nashville Predators,NSH,Nashville Predators,NSH,1600000,800000,2,2021,2021,20212022,2021-07-30,other
8476871,Tanner Pearson,exact,"LW, RW",Vancouver Canucks,VAN,Vancouver Canucks,VAN,9750000,3250000,3,2021,2021,20212022,2021-04-08,UFA
8475791,Taylor Hall,exact,LW,Boston Bruins,BOS,Buffalo Sabres,BUF,24000000,6000000,4,2021,2021,20212022,2021-07-23,UFA
8479390,Taylor Raddysh,exact,RW,Tampa Bay Lightning,TBL,NA,NA,2275000,758333,3,2021,2021,20212022,2021-07-30,other
8476927,Teddy Blueger,exact,C,Pittsburgh Penguins,PIT,Pittsburgh Penguins,PIT,4400000,2200000,2,2021,2021,20212022,2021-07-14,UFA
8479364,Tim Gettinger,exact,LW,New York Rangers,NYR,New York Rangers,NYR,750000,750000,1,2021,2021,20212022,2021-08-05,other
8477931,Tomas Nosek,exact,"C, LW",Boston Bruins,BOS,Vegas Golden Knights,VGK,3500000,1750000,2,2021,2021,20212022,2021-07-28,UFA
8475193,Tomas Tatar,exact,"RW, LW",New Jersey Devils,NJD,Montréal Canadiens,MTL,9000000,4500000,2,2021,2021,20212022,2021-08-05,UFA
8477950,Tony DeAngelo,exact,"RD, LD",Carolina Hurricanes,CAR,New York Rangers,NYR,1000000,1000000,1,2021,2021,20212022,2021-07-28,other
