player_id,canonical_name,all_name_variants,normalized_keys,normalized_ascii_keys
8481754,Nikita Nesterenko,Nikita Nesterenko,nikita nesterenko,nikita nesterenko
8481789,Tye Kartye,Tye Kartye,tye kartye,tye kartye
8481806,Louis Crevier,Louis Crevier,louis crevier,louis crevier
8481812,Nikolai Knyzhov,Nikolai Knyzhov,nikolai knyzhov,nikolai knyzhov
8481813,Gaetan Haas,Gaetan Haas,gaetan haas,gaetan haas
8481815,Bryce Kindopp,Bryce Kindopp,bryce kindopp,bryce kindopp
8481827,Ben McCartney,Ben McCartney,ben mccartney,ben mccartney
8481849,Zack Hayes,Zack Hayes,zack hayes,zack hayes
8482055,Drew O'Connor,Drew O'Connor,drew o'connor,drew o'connor
8482061,Brandon Biro,Brandon Biro,brandon biro,brandon biro
8482062,Cole Smith,Cole Smith,cole smith,cole smith
8482063,Marc Michaelis,Marc Michaelis,marc michaelis,marc michaelis
8482067,Connor Mackey,Connor Mackey,connor mackey,connor mackey
8482070,Mitchell Chaffee,Mitchell Chaffee,mitchell chaffee,mitchell chaffee
8482072,Jack Ahcan,Jack Ahcan,jack ahcan,jack ahcan
8482073,Braden Schneider,Braden Schneider,braden schneider,braden schneider
8482074,Connor Zary,Connor Zary,connor zary,connor zary
8482076,Nico Daws,Nico Daws,nico daws,nico daws
8482077,Dylan Holloway,Dylan Holloway,dylan holloway,dylan holloway
8482078,Lucas Raymond,Lucas Raymond,lucas raymond,lucas raymond
8482079,Marco Rossi,Marco Rossi,marco rossi,marco rossi
8482081,Sean Farrell,Sean Farrell,sean farrell,sean farrell
8482087,Kaiden Guhle,Kaiden Guhle,kaiden guhle,kaiden guhle
8482089,Jake Neighbours,Jake Neighbours,jake neighbours,jake neighbours
8482092,Ridly Greig,Ridly Greig,ridly greig,ridly greig
8482093,Seth Jarvis,Seth Jarvis,seth jarvis,seth jarvis
8482095,Tyler Kleven,Tyler Kleven,tyler kleven,tyler kleven
8482097,Jack Quinn,Jack Quinn,jack quinn,jack quinn
8482100,Alexander Nikishin,Alexander Nikishin,alexander nikishin,alexander nikishin
8482101,Danil Gushchin,Danil Gushchin,danil gushchin,danil gushchin
8482105,Jake Sanderson,Jake Sanderson,jake sanderson,jake sanderson
8482109,Alexis Lafrenière,Alexis Lafrenière,alexis lafrenière,alexis lafreniere
8482110,Dawson Mercer,Dawson Mercer,dawson mercer,dawson mercer
8482111,Justin Barron,Justin Barron,justin barron,justin barron
8482113,Anton Lundell,Anton Lundell,anton lundell,anton lundell
8482116,Tim Stützle,Tim Stützle,tim stützle,tim stutzle
8482117,Lukas Reichel,Lukas Reichel,lukas reichel,lukas reichel
8482122,Brock Faber,Brock Faber,brock faber,brock faber
8482124,Quinton Byfield,Quinton Byfield,quinton byfield,quinton byfield
8482125,Alexander Holtz,Alexander Holtz,alexander holtz,alexander holtz
8482130,Roni Hirvonen,Roni Hirvonen,roni hirvonen,roni hirvonen
8482131,Donovan Sebrango,Donovan Sebrango,donovan sebrango,donovan sebrango
8482132,Brett Berard,Brett Berard,brett berard,brett berard
8482133,Thomas Bordeleau,Thomas Bordeleau,thomas bordeleau,thomas bordeleau
8482137,Yaroslav Askarov,Yaroslav Askarov,yaroslav askarov,yaroslav askarov
8482141,Lukas Cormier,Lukas Cormier,lukas cormier,lukas cormier
8482142,Jamie Drysdale,Jamie Drysdale,jamie drysdale,jamie drysdale
8482145,Mavrik Bourque,Mavrik Bourque,mavrik bourque,mavrik bourque
8482146,Luke Evangelista,Luke Evangelista,luke evangelista,luke evangelista
8482147,Jean-Luc Foudy,Jean-Luc Foudy,jean-luc foudy,jean-luc foudy
8482148,Hendrix Lapierre,Hendrix Lapierre,hendrix lapierre,hendrix lapierre
8482149,Cole Perfetti,Cole Perfetti,cole perfetti,cole perfetti
8482150,Jacob Perreault,Jacob Perreault,jacob perreault,jacob perreault
8482155,Alex Laferriere,Alex Laferriere,alex laferriere,alex laferriere
8482157,Will Cuylle,Will Cuylle,will cuylle,will cuylle
8482158,Topi Niemela,Topi Niemela,topi niemela,topi niemela
8482159,Tyson Foerster,Tyson Foerster,tyson foerster,tyson foerster
8482166,Shakir Mukhamadullin,Shakir Mukhamadullin,shakir mukhamadullin,shakir mukhamadullin
8482172,Landon Slaggert,Landon Slaggert,landon slaggert,landon slaggert
8482174,William Villeneuve,William Villeneuve,william villeneuve,william villeneuve
8482175,JJ Peterka,JJ Peterka,jj peterka,jj peterka
8482176,Wyatt Kaiser,Wyatt Kaiser,wyatt kaiser,wyatt kaiser
8482177,Marat Khusnutdinov,Marat Khusnutdinov,marat khusnutdinov,marat khusnutdinov
8482178,Ian Moore,Ian Moore,ian moore,ian moore
8482179,Justin Richards,Justin Richards,justin richards,justin richards
8482181,Tristen Robins,Tristen Robins,tristen robins,tristen robins
8482192,Isaak Phillips,Isaak Phillips,isaak phillips,isaak phillips
8482197,Adam Raska,Adam Raska,adam raska,adam raska
8482201,Gage Goncalves,Gage Goncalves,gage goncalves,gage goncalves
8482207,William Dufour,William Dufour,william dufour,william dufour
8482221,Devon Levi,Devon Levi,devon levi,devon levi
8482222,Alexander Barabanov,Alexander Barabanov,alexander barabanov,alexander barabanov
8482240,Mathias Brome,Mathias Brome,mathias brome,mathias brome
8482241,Radim Zohorna,Radim Zohorna,radim zohorna,radim zohorna
8482243,Linus Sandin,Linus Sandin,linus sandin,linus sandin
8482245,Artem Zub,Artem Zub,artem zub,artem zub
8482246,Alexei Melnichuk,Alexei Melnichuk,alexei melnichuk,alexei melnichuk
8482247,Mikko Lehtonen,Mikko Lehtonen,mikko lehtonen,mikko lehtonen
8482248,Fredrik Handemark,Fredrik Handemark,fredrik handemark,fredrik handemark
8482250,Callahan Burke,Callahan Burke,callahan burke,callahan burke
8482259,Bobby McMann,Bobby McMann,bobby mcmann,bobby mcmann
8482369,Brinson Pasichnuk,Brinson Pasichnuk,brinson pasichnuk,brinson pasichnuk
8482399,Billy Sweezey,Billy Sweezey,billy sweezey,billy sweezey
8482408,Jeff Malott,Jeff Malott,jeff malott,jeff malott
8482447,Leevi Merilainen,Leevi Merilainen | Leevi Meriläinen,leevi merilainen | leevi meriläinen,leevi merilainen
8482448,Samuel Knazko,Samuel Knazko,samuel knazko,samuel knazko
8482451,Mikael Pyyhtia,Mikael Pyyhtia,mikael pyyhtia,mikael pyyhtia
8482452,Elliot Desnoyers,Elliot Desnoyers,elliot desnoyers,elliot desnoyers
8482460,Matt Rempe,Matt Rempe,matt rempe,matt rempe
8482470,Ilya Solovyov,Ilya Solovyov,ilya solovyov,ilya solovyov
8482475,Yegor Chinakhov,Yegor Chinakhov,yegor chinakhov,yegor chinakhov
8482476,Emil Heineman,Emil Heineman,emil heineman,emil heineman
8482482,Adam Wilsby,Adam Wilsby,adam wilsby,adam wilsby
8482487,Jakub Dobes,Jakub Dobes,jakub dobes,jakub dobes
8482496,Nils Aman,Nils Aman,nils aman,nils aman
8482511,Mason Lohrei,Mason Lohrei,mason lohrei,mason lohrei
8482515,Artur Akhtyamov,Artur Akhtyamov,artur akhtyamov,artur akhtyamov
8482516,Matthew Kessel,Matthew Kessel,matthew kessel,matthew kessel
8482623,Josh Dunne,Josh Dunne,josh dunne,josh dunne
8482624,Daniil Miromanov,Daniil Miromanov,daniil miromanov,daniil miromanov
8482634,Alex Steeves,Alex Steeves,alex steeves,alex steeves
8482635,Mike Hardman,Mike Hardman,mike hardman,mike hardman
8482641,Matt Kiersted,Matt Kiersted,matt kiersted,matt kiersted
8482652,Walker Duehr,Walker Duehr,walker duehr,walker duehr
8482654,Jackson Cates,Jackson Cates,jackson cates,jackson cates
8482655,J.J. Moser,J.J. Moser,j.j. moser,j.j. moser
8482659,Josh Doan,Josh Doan,josh doan,josh doan
8482660,Kent Johnson,Kent Johnson,kent johnson,kent johnson
8482661,Jesper Wallstedt,Jesper Wallstedt,jesper wallstedt,jesper wallstedt
8482665,Matty Beniers,Matty Beniers,matty beniers,matty beniers
8482666,Scott Morrow,Scott Morrow,scott morrow,scott morrow
8482667,William Eklund,William Eklund,william eklund,william eklund
8482671,Owen Power,Owen Power,owen power,owen power
8482674,Tyler Boucher,Tyler Boucher,tyler boucher,tyler boucher
8482679,Matt Coronato,Matt Coronato,matt coronato,matt coronato
8482684,Luke Hughes,Luke Hughes,luke hughes,luke hughes
8482691,Aatu Raty,Aatu Raty,aatu raty,aatu raty
8482699,Dylan Guenther,Dylan Guenther,dylan guenther,dylan guenther
8482702,Logan Stankoven,Logan Stankoven,logan stankoven,logan stankoven
8482705,Cole Sillinger,Cole Sillinger,cole sillinger,cole sillinger
8482711,Stanislav Svozil,Stanislav Svozil,stanislav svozil,stanislav svozil
8482712,Oskar Olausson,Oskar Olausson,oskar olausson,oskar olausson
8482713,Mackie Samoskevich,Mackie Samoskevich,mackie samoskevich,mackie samoskevich
8482720,Matthew Knies,Matthew Knies,matthew knies,matthew knies
8482726,Samuel Helenius,Samuel Helenius,samuel helenius,samuel helenius
8482730,Brandt Clarke,Brandt Clarke,brandt clarke,brandt clarke
8482737,Zack Bolduc,Zack Bolduc,zack bolduc,zack bolduc
8482740,Wyatt Johnston,Wyatt Johnston,wyatt johnston,wyatt johnston
8482742,Zachary L'Heureux,Zachary L'Heureux,zachary l'heureux,zachary l'heureux
8482745,Mason McTavish,Mason McTavish,mason mctavish,mason mctavish
8482747,Brennan Othmann,Brennan Othmann,brennan othmann,brennan othmann
8482748,Francesco Pinelli,Francesco Pinelli,francesco pinelli,francesco pinelli
8482749,Joshua Roy,Joshua Roy,joshua roy,joshua roy
8482761,Carl Lindbom,Carl Lindbom,carl lindbom,carl lindbom
8482762,Simon Edvinsson,Simon Edvinsson,simon edvinsson,simon edvinsson
8482781,Carson Lambos,Carson Lambos,carson lambos,carson lambos
8482783,Aleksei Kolosov,Aleksei Kolosov,aleksei kolosov,aleksei kolosov
8482802,Carter Mazur,Carter Mazur,carter mazur,carter mazur
8482803,Olen Zellweger,Olen Zellweger,olen zellweger,olen zellweger
8482809,Jackson Blake,Jackson Blake,jackson blake,jackson blake
8482815,Kirill Semyonov,Kirill Semyonov,kirill semyonov,kirill semyonov
8482821,Arvid Soderblom,Arvid Soderblom,arvid soderblom,arvid soderblom
8482824,Nick Cicek,Nick Cicek,nick cicek,nick cicek
8482834,Jesper Froden,Jesper Froden,jesper froden,jesper froden
8482858,Ryker Evans,Ryker Evans,ryker evans,ryker evans
8482861,Vincent Iorio,Vincent Iorio,vincent iorio,vincent iorio
8482873,Topias Vilen,Topias Vilen,topias vilen,topias vilen
8482895,Nikita Quapp,Nikita Quapp,nikita quapp,nikita quapp
8482929,Emil Lilleberg,Emil Lilleberg | Emil Martinsen Lilleberg,emil lilleberg | emil martinsen lilleberg,emil lilleberg | emil martinsen lilleberg
8482964,Arber Xhekaj,Arber Xhekaj,arber xhekaj,arber xhekaj
8482982,Jet Greaves,Jet Greaves,jet greaves,jet greaves
8483158,Matthew Berlin,Matthew Berlin,matthew berlin,matthew berlin
8483183,Jett Alexander,Jett Alexander,jett alexander,jett alexander
8483397,Marc McLaughlin,Marc McLaughlin,marc mclaughlin,marc mclaughlin
8483406,Taylor Ward,Taylor Ward,taylor ward,taylor ward
8483424,Owen Beck,Owen Beck,owen beck,owen beck
8483425,Lian Bichsel,Lian Bichsel,lian bichsel,lian bichsel
8483429,Seamus Casey,Seamus Casey,seamus casey,seamus casey
8483431,Logan Cooley,Logan Cooley,logan cooley,logan cooley
8483445,Cutter Gauthier,Cutter Gauthier,cutter gauthier,cutter gauthier
8483450,Ryan Greene,Ryan Greene,ryan greene,ryan greene
8483452,Hunter Haight,Hunter Haight,hunter haight,hunter haight
8483457,Lane Hutson,Lane Hutson,lane hutson,lane hutson
8483460,David Jiricek,David Jiricek,david jiricek,david jiricek
8483461,Devin Kaplan,Devin Kaplan,devin kaplan,devin kaplan
8483464,Marco Kasper,Marco Kasper,marco kasper,marco kasper
8483466,Kevin Korchinski,Kevin Korchinski,kevin korchinski,kevin korchinski
8483481,Cam Lund,Cam Lund,cam lund,cam lund
8483487,Rutger McGroarty,Rutger McGroarty,rutger mcgroarty,rutger mcgroarty
8483490,Pavel Mintyukov,Pavel Mintyukov,pavel mintyukov,pavel mintyukov
8483493,Frank Nazar,Frank Nazar,frank nazar,frank nazar
8483495,Simon Nemec,Simon Nemec,simon nemec,simon nemec
8483499,Liam Ohgren,Liam Ohgren,liam ohgren,liam ohgren
8483505,Matthew Poitras,Matthew Poitras,matthew poitras,matthew poitras
8483506,Sam Rinzel,Sam Rinzel,sam rinzel,sam rinzel
8483510,Elias Salomonsson,Elias Salomonsson,elias salomonsson,elias salomonsson
8483512,Matt Savoie,Matt Savoie,matt savoie,matt savoie
8483515,Juraj Slafkovsky,Juraj Slafkovsky | Juraj Slafkovský,juraj slafkovsky | juraj slafkovský,juraj slafkovsky
8483516,Jimmy Snuggerud,Jimmy Snuggerud,jimmy snuggerud,jimmy snuggerud
8483524,Shane Wright,Shane Wright,shane wright,shane wright
8483530,Jaxson Stauber,Jaxson Stauber,jaxson stauber,jaxson stauber
8483531,Brian Halonen,Brian Halonen,brian halonen,brian halonen
8483546,Marshall Rifai,Marshall Rifai,marshall rifai,marshall rifai
8483549,Lucas Condotta,Lucas Condotta,lucas condotta,lucas condotta
8483553,Marc Gatcomb,Marc Gatcomb,marc gatcomb,marc gatcomb
8483565,Nick Blankenburg,Nick Blankenburg,nick blankenburg,nick blankenburg
8483570,Ben Meyers,Ben Meyers,ben meyers,ben meyers
8483573,Ethen Frank,Ethen Frank,ethen frank,ethen frank
8483575,Matt Murray,Matt Murray,matt murray,matt murray
8483579,Wyatt Bongiovanni,Wyatt Bongiovanni,wyatt bongiovanni,wyatt bongiovanni
8483597,Milos Kelemen,Milos Kelemen,milos kelemen,milos kelemen
8483619,Filip Roos,Filip Roos,filip roos,filip roos
8483620,Marcus Bjork,Marcus Bjork,marcus bjork,marcus bjork
8483630,Pavol Regenda,Pavol Regenda,pavol regenda,pavol regenda
8483641,Anton Levtchi,Anton Levtchi,anton levtchi,anton levtchi
8483659,Isaac Poulter,Isaac Poulter,isaac poulter,isaac poulter
8483676,Stephen Halliday,Stephen Halliday,stephen halliday,stephen halliday
8483678,Elias Pettersson,Elias Pettersson,elias pettersson,elias pettersson
8483683,Tomas Hamara,Tomas Hamara,tomas hamara,tomas hamara
8483710,Dennis Hildeby,Dennis Hildeby,dennis hildeby,dennis hildeby
8483808,Andrei Kuzmenko,Andrei Kuzmenko,andrei kuzmenko,andrei kuzmenko
8484125,Hunter McKown,Hunter McKown,hunter mckown,hunter mckown
8484135,Parker Ford,Parker Ford,parker ford,parker ford
8484144,Connor Bedard,Connor Bedard,connor bedard,connor bedard
8484145,Zach Benson,Zach Benson,zach benson,zach benson
8484153,Leo Carlsson,Leo Carlsson,leo carlsson,leo carlsson
8484166,Adam Fantilli,Adam Fantilli,adam fantilli,adam fantilli
8484186,Ryan Leonard,Ryan Leonard,ryan leonard,ryan leonard
8484197,Oliver Moore,Oliver Moore,oliver moore,oliver moore
8484210,Gabe Perreault,Gabe Perreault,gabe perreault,gabe perreault
8484227,Will Smith,Will Smith,will smith,will smith
8484234,Aydar Suniev,Aydar Suniev,aydar suniev,aydar suniev
8484241,Matthew Wood,Matthew Wood,matthew wood,matthew wood
8484242,Brayden Yager,Brayden Yager,brayden yager,brayden yager
8484254,Akito Hirose,Akito Hirose,akito hirose,akito hirose
8484256,Jake Livingstone,Jake Livingstone,jake livingstone,jake livingstone
8484258,Sam Malinski,Sam Malinski,sam malinski,sam malinski
8484287,Cole McWard,Cole McWard,cole mcward,cole mcward
8484304,Uvis Balinskis,Uvis Balinskis,uvis balinskis,uvis balinskis
8484312,Georgi Romanov,Georgi Romanov,georgi romanov,georgi romanov
8484321,Nikolas Matinpalo,Nikolas Matinpalo,nikolas matinpalo,nikolas matinpalo
8484387,Matvei Michkov,Matvei Michkov,matvei michkov,matvei michkov
8484759,Carter Yakemchuk,Carter Yakemchuk,carter yakemchuk,carter yakemchuk
8484768,Zayne Parekh,Zayne Parekh,zayne parekh,zayne parekh
8484783,Artyom Levshunov,Artyom Levshunov,artyom levshunov,artyom levshunov
8484798,Zeev Buium,Zeev Buium,zeev buium,zeev buium
8484801,Macklin Celebrini,Macklin Celebrini,macklin celebrini,macklin celebrini
8484857,Carter George,Carter George,carter george,carter george
8484901,Jacob Quillan,Jacob Quillan,jacob quillan,jacob quillan
8484929,Juha Jaaska,Juha Jaaska,juha jaaska,juha jaaska
8484958,Maxim Tsyplakov,Maxim Tsyplakov,maxim tsyplakov,maxim tsyplakov
8484984,Ivan Demidov,Ivan Demidov,ivan demidov,ivan demidov
8485469,Jack Williams,Jack Williams,jack williams,jack williams
8485483,Karsen Dorwart,Karsen Dorwart,karsen dorwart,karsen dorwart
8485512,Tim Washe,Tim Washe,tim washe,tim washe
